School ID,School Name,Network,Subject,Grade,2014 # Tested,2014 % Students Making National Average Growth,2014 National School Growth Percentile,2015 # Tested,2015 % Students Making National Average Growth,2015 National School Growth Percentile,2016 # Tested,2016 % Students Making National Average Growth,2016 National School Growth Percentile
610089,MURPHY,Network 1,MATH,Grade 8,53,71.7,87,29,75.9,99,61,59,58
610089,MURPHY,Network 1,MATH,Grades 3-8 Combined,284,56,64,293,39.2,25,305,52.5,53
610089,MURPHY,Network 1,READING,Grade 3,42,71.4,89,55,38.2,3,51,56.9,84
610089,MURPHY,Network 1,READING,Grade 4,50,36,8,53,35.8,1,55,61.8,55
610089,MURPHY,Network 1,READING,Grade 5,46,58.7,86,52,63.5,94,50,68,96
610089,MURPHY,Network 1,READING,Grade 6,63,63.5,89,44,63.6,90,49,57.1,81
610089,MURPHY,Network 1,READING,Grade 7,30,46.7,3,60,45,25,40,65,71
610089,MURPHY,Network 1,READING,Grade 8,53,75.5,91,29,86.2,99,61,65.6,79
610089,MURPHY,Network 1,READING,Grades 3-8 Combined,284,59.5,71,293,52.2,46,306,62.4,81
610090,MURRAY,Network 9,MATH,Grade 3,57,63.2,87,61,62.3,64,59,55.9,74
610090,MURRAY,Network 9,MATH,Grade 4,57,78.9,98,61,65.6,67,58,60.3,64
610090,MURRAY,Network 9,MATH,Grade 5,61,34.4,13,62,17.7,1,60,46.7,29
610090,MURRAY,Network 9,MATH,Grade 6,55,58.2,70,59,35.6,20,54,75.9,90
610090,MURRAY,Network 9,MATH,Grade 7,50,44,23,47,27.7,2,57,43.9,29
610090,MURRAY,Network 9,MATH,Grade 8,50,58,61,48,60.4,74,47,80.9,99
610090,MURRAY,Network 9,MATH,Grades 3-8 Combined,330,56.1,64,338,45,22,335,59.7,70
610090,MURRAY,Network 9,READING,Grade 3,57,45.6,50,61,72.1,96,58,70.7,80
610090,MURRAY,Network 9,READING,Grade 4,57,57.9,76,61,55.7,80,58,46.6,29
610090,MURRAY,Network 9,READING,Grade 5,61,65.6,97,62,62.9,52,60,63.3,72
610090,MURRAY,Network 9,READING,Grade 6,55,43.6,61,59,45.8,48,52,65.4,44
610090,MURRAY,Network 9,READING,Grade 7,50,52,54,47,53.2,50,57,56.1,40
610090,MURRAY,Network 9,READING,Grade 8,50,60,89,48,68.8,83,47,78.7,92
610090,MURRAY,Network 9,READING,Grades 3-8 Combined,330,54.2,78,338,59.8,73,332,63,62
610091,BROWN R,Network 13,MATH,Grade 3,33,15.2,1,33,21.2,1,39,71.8,79
610091,BROWN R,Network 13,MATH,Grade 4,26,30.8,14,36,50,57,33,60.6,66
610091,BROWN R,Network 13,MATH,Grade 5,21,38.1,41,24,29.2,10,39,59,85
610091,BROWN R,Network 13,MATH,Grade 6,32,59.4,71,30,20,1,24,54.2,50
610091,BROWN R,Network 13,MATH,Grade 7,23,17.4,1,32,50,13,34,67.6,98
610091,BROWN R,Network 13,MATH,Grade 8,25,40,3,25,52,53,34,73.5,93
610091,BROWN R,Network 13,MATH,Grades 3-8 Combined,160,33.8,9,180,37.2,9,203,65,85
610091,BROWN R,Network 13,READING,Grade 3,33,48.5,32,33,30.3,1,39,66.7,93
610091,BROWN R,Network 13,READING,Grade 4,24,33.3,1,36,55.6,50,33,69.7,99
610091,BROWN R,Network 13,READING,Grade 5,23,52.2,95,24,58.3,70,39,48.7,85
610091,BROWN R,Network 13,READING,Grade 6,33,51.5,34,29,58.6,75,24,62.5,82
610091,BROWN R,Network 13,READING,Grade 7,23,60.9,78,32,65.6,73,34,64.7,90
610091,BROWN R,Network 13,READING,Grade 8,25,72,98,25,76,96,34,64.7,83
610091,BROWN R,Network 13,READING,Grades 3-8 Combined,161,52.8,50,179,56.4,58,203,62.6,92
610092,NASH,Network 3,MATH,Grade 3,35,68.6,55,46,45.7,28,34,70.6,99
610092,NASH,Network 3,MATH,Grade 4,26,23.1,11,31,71,99,41,34.1,8
610092,NASH,Network 3,MATH,Grade 5,24,58.3,96,20,60,47,18,44.4,7
610092,NASH,Network 3,MATH,Grade 6,32,65.6,91,26,92.3,99,21,61.9,94
610092,NASH,Network 3,MATH,Grade 7,23,73.9,99,28,71.4,99,27,55.6,68
610092,NASH,Network 3,MATH,Grade 8,34,79.4,99,25,84,99,26,65.4,95
610092,NASH,Network 3,MATH,Grades 3-8 Combined,174,62.6,89,176,68.2,98,167,54.5,69
610092,NASH,Network 3,READING,Grade 3,35,37.1,17,46,39.1,11,34,61.8,80
610092,NASH,Network 3,READING,Grade 4,27,37,4,31,80.6,99,41,68.3,99
610092,NASH,Network 3,READING,Grade 5,24,45.8,3,20,70,99,18,44.4,2
610092,NASH,Network 3,READING,Grade 6,32,84.4,99,26,73.1,90,22,18.2,1
610092,NASH,Network 3,READING,Grade 7,23,60.9,84,30,16.7,1,28,32.1,6
610092,NASH,Network 3,READING,Grade 8,34,58.8,99,25,40,14,26,50,54
610092,NASH,Network 3,READING,Grades 3-8 Combined,175,54.3,80,178,51.1,54,169,49.1,42
610093,NEIL,Network 12,MATH,Grade 3,20,25,2,22,54.5,66,17,23.5,4
610093,NEIL,Network 12,MATH,Grade 4,14,21.4,1,26,50,47,20,30,6
610093,NEIL,Network 12,MATH,Grade 5,21,42.9,19,11,72.7,70,31,41.9,32
610093,NEIL,Network 12,MATH,Grade 6,27,85.2,92,22,54.5,39,11,45.5,61
610093,NEIL,Network 12,MATH,Grade 7,23,52.2,74,25,44,25,18,50,69
610093,NEIL,Network 12,MATH,Grade 8,24,56,39,22,63.6,68,21,66.7,96
610093,NEIL,Network 12,MATH,Grades 3-8 Combined,129,50.8,33,128,54.7,52,118,43.2,40
610093,NEIL,Network 12,READING,Grade 3,20,60,84,22,40.9,4,17,23.5,1
610093,NEIL,Network 12,READING,Grade 4,13,46.2,12,26,26.9,2,20,20,1
610093,NEIL,Network 12,READING,Grade 5,22,54.5,25,10,30,9,31,51.6,52
610093,NEIL,Network 12,READING,Grade 6,27,48.1,75,22,77.3,99,11,72.7,99
610093,NEIL,Network 12,READING,Grade 7,23,73.9,93,25,64,70,18,44.4,71
610093,NEIL,Network 12,READING,Grade 8,24,50,67,21,47.6,28,21,85.7,99
610093,NEIL,Network 12,READING,Grades 3-8 Combined,129,55.8,71,126,49.2,38,118,49.2,64
610094,NETTELHORST,Network 4,MATH,Grade 3,70,61.4,73,76,71.1,89,81,64.2,78
610094,NETTELHORST,Network 4,MATH,Grade 4,73,34.2,29,67,56.7,36,71,66.2,74
610094,NETTELHORST,Network 4,MATH,Grade 5,79,32.9,23,68,63.2,69,67,47.8,23
610094,NETTELHORST,Network 4,MATH,Grade 6,73,47.9,46,74,58.1,61,52,61.5,55
610094,NETTELHORST,Network 4,MATH,Grade 7,50,66,91,68,88.2,99,64,76.6,99
610094,NETTELHORST,Network 4,MATH,Grade 8,59,47.5,19,49,63.3,71,61,47.5,34
610094,NETTELHORST,Network 4,MATH,Grades 3-8 Combined,404,47,47,402,66.9,83,396,60.9,69
610094,NETTELHORST,Network 4,READING,Grade 3,70,62.9,79,75,68,91,82,52.4,23
610094,NETTELHORST,Network 4,READING,Grade 4,73,43.8,57,68,58.8,75,73,63,83
610094,NETTELHORST,Network 4,READING,Grade 5,79,48.1,66,68,67.6,83,69,58,52
610094,NETTELHORST,Network 4,READING,Grade 6,73,46.6,73,74,63.5,78,55,63.6,89
610094,NETTELHORST,Network 4,READING,Grade 7,51,80.4,99,68,80.9,99,64,70.3,96
610094,NETTELHORST,Network 4,READING,Grade 8,59,59.3,85,49,61.2,64,62,56.5,28
610094,NETTELHORST,Network 4,READING,Grades 3-8 Combined,405,55.3,83,402,66.9,87,405,60.2,66
610095,NEWBERRY,Network 4,MATH,Grade 3,52,55.8,73,56,55.4,53,52,65.4,81
610095,NEWBERRY,Network 4,MATH,Grade 4,57,66.7,93,59,55.9,21,59,64.4,64
610095,NEWBERRY,Network 4,MATH,Grade 5,94,53.2,78,58,41.4,21,61,70.5,84
610095,NEWBERRY,Network 4,MATH,Grade 6,58,29.3,10,90,84.4,99,62,67.7,70
610095,NEWBERRY,Network 4,MATH,Grade 7,51,29.4,13,53,69.8,92,85,61.2,78
610095,NEWBERRY,Network 4,MATH,Grade 8,57,28.1,3,51,52.9,41,54,75.9,86
610095,NEWBERRY,Network 4,MATH,Grades 3-8 Combined,369,44.7,48,367,62.1,68,373,67,80
610095,NEWBERRY,Network 4,READING,Grade 3,52,51.9,77,56,53.6,54,52,57.7,36
610095,NEWBERRY,Network 4,READING,Grade 4,57,45.6,39,59,72.9,95,59,66.1,75
610095,NEWBERRY,Network 4,READING,Grade 5,94,63.8,93,58,77.6,99,60,61.7,83
610095,NEWBERRY,Network 4,READING,Grade 6,60,61.7,95,90,77.8,95,62,58.1,76
610095,NEWBERRY,Network 4,READING,Grade 7,51,58.8,59,53,73.6,88,85,69.4,86
610095,NEWBERRY,Network 4,READING,Grade 8,57,42.1,53,51,68.6,86,54,46.3,12
610095,NEWBERRY,Network 4,READING,Grades 3-8 Combined,371,55,80,367,71.4,92,372,60.8,66
610096,NIGHTINGALE,ISP,MATH,Grade 3,47,57.4,76,60,75,96,66,65.2,78
610096,NIGHTINGALE,ISP,MATH,Grade 4,82,70.7,94,76,51.3,66,86,60.5,73
610096,NIGHTINGALE,ISP,MATH,Grade 5,114,78.1,99,111,41.4,24,110,57.3,61
610096,NIGHTINGALE,ISP,MATH,Grade 6,106,80.2,94,116,75,86,101,76.2,94
610096,NIGHTINGALE,ISP,MATH,Grade 7,100,50,45,100,52,39,104,43.3,18
610096,NIGHTINGALE,ISP,MATH,Grade 8,97,55.7,50,104,75,86,101,47.5,45
610096,NIGHTINGALE,ISP,MATH,Grades 3-8 Combined,546,66.5,86,567,61.2,70,568,57.7,65
610096,NIGHTINGALE,ISP,READING,Grade 3,47,63.8,91,60,81.7,99,66,57.6,77
610096,NIGHTINGALE,ISP,READING,Grade 4,82,48.8,40,76,63.2,83,86,59.3,50
610096,NIGHTINGALE,ISP,READING,Grade 5,114,62.3,67,111,63.1,85,110,60.9,85
610096,NIGHTINGALE,ISP,READING,Grade 6,107,65.4,83,116,62.9,82,101,63.4,72
610096,NIGHTINGALE,ISP,READING,Grade 7,100,58,66,100,54,50,104,65.4,78
610096,NIGHTINGALE,ISP,READING,Grade 8,97,62.9,85,104,78.8,97,101,50.5,39
610096,NIGHTINGALE,ISP,READING,Grades 3-8 Combined,547,60.3,78,567,66.3,90,568,59.7,70
610097,NIXON,Network 4,MATH,Grade 3,68,70.6,85,64,40.6,29,55,80,99
610097,NIXON,Network 4,MATH,Grade 4,82,57.3,65,91,35.2,18,97,25.8,5
610097,NIXON,Network 4,MATH,Grade 5,113,44.2,34,102,28.4,15,104,40.4,25
610097,NIXON,Network 4,MATH,Grade 6,92,44.6,26,95,40,26,93,45.2,31
610097,NIXON,Network 4,MATH,Grades 3-8 Combined,355,52.4,50,352,35.5,19,349,43.8,34
610097,NIXON,Network 4,READING,Grade 3,72,52.8,45,70,35.7,10,64,62.5,62
610097,NIXON,Network 4,READING,Grade 4,83,55.4,45,95,50.5,48,101,42.6,10
610097,NIXON,Network 4,READING,Grade 5,113,55.8,32,102,46.1,15,105,44.8,13
610097,NIXON,Network 4,READING,Grade 6,90,62.2,63,96,61.5,85,92,60.9,73
610097,NIXON,Network 4,READING,Grades 3-8 Combined,358,56.7,45,363,49.3,44,362,51.4,38
610098,NOBEL,ISP,MATH,Grade 3,48,52.1,32,58,58.6,51,53,67.9,77
610098,NOBEL,ISP,MATH,Grade 4,59,78,99,61,67.2,98,61,68.9,96
610098,NOBEL,ISP,MATH,Grade 5,61,34.4,40,86,36,8,74,41.9,24
610098,NOBEL,ISP,MATH,Grade 6,82,42.7,25,61,29.5,9,75,48,44
610098,NOBEL,ISP,MATH,Grade 7,59,50.8,43,86,70.9,92,58,53.4,66
610098,NOBEL,ISP,MATH,Grade 8,63,74.6,96,61,73.8,97,89,56.2,55
610098,NOBEL,ISP,MATH,Grades 3-8 Combined,372,54.8,67,413,55.7,61,410,55.1,61
610098,NOBEL,ISP,READING,Grade 3,48,47.9,26,58,48.3,58,54,59.3,72
610098,NOBEL,ISP,READING,Grade 4,59,74.6,98,57,68.4,99,62,66.1,99
610098,NOBEL,ISP,READING,Grade 5,61,59,42,86,40.7,7,72,56.9,79
610098,NOBEL,ISP,READING,Grade 6,82,65.9,75,61,67.2,85,75,68,94
610098,NOBEL,ISP,READING,Grade 7,59,66.1,82,86,67.4,93,58,74.1,93
610098,NOBEL,ISP,READING,Grade 8,63,60.3,89,61,65.6,85,89,69.7,91
610098,NOBEL,ISP,READING,Grades 3-8 Combined,372,62.9,80,409,58.9,78,410,65.9,92
610099,NORWOOD PARK,Network 1,MATH,Grade 3,25,24,16,45,60,66,54,77.8,83
610099,NORWOOD PARK,Network 1,MATH,Grade 4,23,87,99,30,96.7,99,49,81.6,99
610099,NORWOOD PARK,Network 1,MATH,Grade 5,47,46.8,55,22,63.6,50,30,10,1
610099,NORWOOD PARK,Network 1,MATH,Grade 6,30,46.7,72,44,31.8,11,22,22.7,1
610099,NORWOOD PARK,Network 1,MATH,Grade 7,22,72.7,92,23,73.9,75,39,71.8,78
610099,NORWOOD PARK,Network 1,MATH,Grade 8,29,65.5,85,22,63.6,78,23,56.5,33
610099,NORWOOD PARK,Network 1,MATH,Grades 3-8 Combined,176,55.1,85,186,61.8,78,217,60.4,60
610099,NORWOOD PARK,Network 1,READING,Grade 3,25,32,10,45,51.1,6,54,51.9,36
610099,NORWOOD PARK,Network 1,READING,Grade 4,24,41.7,66,30,66.7,78,49,51,36
610099,NORWOOD PARK,Network 1,READING,Grade 5,47,55.3,66,22,77.3,99,30,70,84
610099,NORWOOD PARK,Network 1,READING,Grade 6,30,63.3,94,44,70.5,79,22,50,25
610099,NORWOOD PARK,Network 1,READING,Grade 7,22,72.7,93,23,73.9,81,39,59,56
610099,NORWOOD PARK,Network 1,READING,Grade 8,29,51.7,37,22,68.2,59,23,69.6,41
610099,NORWOOD PARK,Network 1,READING,Grades 3-8 Combined,177,53.1,66,186,66.1,66,217,57.1,46
610100,WEST PARK,Network 5,MATH,Grade 3,32,71.9,97,54,57.4,85,36,75,97
610100,WEST PARK,Network 5,MATH,Grade 4,43,55.8,28,38,47.4,21,53,20.8,1
610100,WEST PARK,Network 5,MATH,Grade 5,55,32.7,7,50,38,16,50,26,6
610100,WEST PARK,Network 5,MATH,Grade 6,55,58.2,46,46,34.8,11,51,23.5,1
610100,WEST PARK,Network 5,MATH,Grade 7,40,72.5,92,47,83,99,46,34.8,7
610100,WEST PARK,Network 5,MATH,Grade 8,41,65.9,85,38,97.4,99,41,22,1
610100,WEST PARK,Network 5,MATH,Grades 3-8 Combined,266,57.5,58,273,58.6,72,277,31.8,6
610100,WEST PARK,Network 5,READING,Grade 3,34,67.6,87,54,55.6,86,36,66.7,99
610100,WEST PARK,Network 5,READING,Grade 4,43,39.5,3,38,47.4,20,53,35.8,1
610100,WEST PARK,Network 5,READING,Grade 5,56,48.2,15,50,32,8,50,36,3
610100,WEST PARK,Network 5,READING,Grade 6,55,67.3,53,46,39.1,18,51,76.5,87
610100,WEST PARK,Network 5,READING,Grade 7,40,67.5,79,47,63.8,86,46,63,88
610100,WEST PARK,Network 5,READING,Grade 8,41,61,85,38,65.8,69,41,63.4,72
610100,WEST PARK,Network 5,READING,Grades 3-8 Combined,269,58,50,273,50.2,50,277,56,60
610101,OGDEN ES,Network 6,MATH,Grade 3,116,45.7,79,125,40.8,14,121,46.3,32
610101,OGDEN ES,Network 6,MATH,Grade 4,107,80.4,98,115,51.3,37,113,65.5,87
610101,OGDEN ES,Network 6,MATH,Grade 5,81,25.9,13,98,58.2,65,104,88.5,99
610101,OGDEN HS,Network 6,MATH,Grade 6,100,53,78,99,59.6,40,98,43.9,9
610101,OGDEN HS,Network 6,MATH,Grade 7,107,70.1,99,101,69.3,94,91,89,99
610101,OGDEN HS,Network 6,MATH,Grade 8,95,47.4,35,106,59.4,41,116,60.3,55
610101,OGDEN HS,Network 6,MATH,Grades 3-8 Combined,606,55,79,306,62.7,61,643,64.7,81
610101,OGDEN ES,Network 6,MATH,Grades 3-8 Combined,606,55,79,338,49.4,34,643,64.7,81
610101,OGDEN ES,Network 6,READING,Grade 3,116,57.8,93,125,59.2,42,121,57.9,54
610101,OGDEN ES,Network 6,READING,Grade 4,107,57,77,115,63.5,78,113,68.1,92
610101,OGDEN ES,Network 6,READING,Grade 5,81,43.2,62,98,78.6,99,104,79.8,99
610101,OGDEN HS,Network 6,READING,Grade 6,100,65,95,99,65.7,79,97,64.9,56
610101,OGDEN HS,Network 6,READING,Grade 7,107,65.4,98,101,73.3,91,92,78.3,99
610101,OGDEN HS,Network 6,READING,Grade 8,96,70.8,99,106,80.2,88,117,80.3,91
610101,OGDEN ES,Network 6,READING,Grades 3-8 Combined,607,60.3,94,338,66.3,81,644,71.3,90
610101,OGDEN HS,Network 6,READING,Grades 3-8 Combined,607,60.3,94,306,73.2,89,644,71.3,90
610102,OGLESBY,Network 11,MATH,Grade 3,41,12.2,1,34,52.9,19,42,40.5,50
610102,OGLESBY,Network 11,MATH,Grade 4,35,17.1,1,37,45.9,33,47,36.2,18
610102,OGLESBY,Network 11,MATH,Grade 5,43,20.9,1,33,51.5,56,34,44.1,21
610102,OGLESBY,Network 11,MATH,Grade 6,42,28.6,1,40,45,31,44,31.8,23
610102,OGLESBY,Network 11,MATH,Grade 7,35,42.9,11,42,52.4,61,33,42.4,27
610102,OGLESBY,Network 11,MATH,Grade 8,32,43.8,3,39,51.3,66,48,62.5,88
610102,OGLESBY,Network 11,MATH,Grades 3-8 Combined,228,26.8,1,225,49.8,43,248,43.1,40
610102,OGLESBY,Network 11,READING,Grade 3,38,31.6,1,34,58.8,60,45,46.7,44
610102,OGLESBY,Network 11,READING,Grade 4,31,45.2,17,37,73,99,48,54.2,69
610102,OGLESBY,Network 11,READING,Grade 5,39,51.3,16,33,84.8,99,34,58.8,55
610102,OGLESBY,Network 11,READING,Grade 6,37,62.2,53,41,70.7,89,43,51.2,37
610102,OGLESBY,Network 11,READING,Grade 7,29,58.6,73,45,62.2,87,33,36.4,52
610102,OGLESBY,Network 11,READING,Grade 8,26,53.8,52,39,56.4,70,48,62.5,61
610102,OGLESBY,Network 11,READING,Grades 3-8 Combined,200,50,15,229,67.2,92,251,52.2,54
610103,OKEEFFE,AUSL,MATH,Grade 3,66,78.8,98,65,58.5,85,77,64.9,85
610103,OKEEFFE,AUSL,MATH,Grade 4,64,50,9,65,40,17,73,21.9,1
610103,OKEEFFE,AUSL,MATH,Grade 5,59,55.9,56,60,63.3,93,61,62.3,68
610103,OKEEFFE,AUSL,MATH,Grade 6,51,64.7,57,60,61.7,91,57,42.1,23
610103,OKEEFFE,AUSL,MATH,Grade 7,40,67.5,66,59,72.9,90,62,38.7,10
610103,OKEEFFE,AUSL,MATH,Grade 8,60,68.3,81,40,60,82,60,35,11
610103,OKEEFFE,AUSL,MATH,Grades 3-8 Combined,340,64.1,67,349,59,81,390,44.4,24
610103,OKEEFFE,AUSL,READING,Grade 3,66,60.6,70,65,58.5,60,77,53.2,72
610103,OKEEFFE,AUSL,READING,Grade 4,63,39.7,2,65,40,4,73,35.6,3
610103,OKEEFFE,AUSL,READING,Grade 5,59,57.6,32,60,65,98,61,73.8,99
610103,OKEEFFE,AUSL,READING,Grade 6,50,70,66,60,66.7,98,58,53.4,52
610103,OKEEFFE,AUSL,READING,Grade 7,39,76.9,99,59,47.5,40,62,50,29
610103,OKEEFFE,AUSL,READING,Grade 8,60,75,98,40,40,7,59,52.5,43
610103,OKEEFFE,AUSL,READING,Grades 3-8 Combined,337,62,71,349,53.6,60,390,52.6,56
610104,ONAHAN,Network 1,MATH,Grade 3,58,62.1,81,62,45.2,29,68,45.6,29
610104,ONAHAN,Network 1,MATH,Grade 4,59,47.5,58,64,59.4,61,59,59.3,79
610104,ONAHAN,Network 1,MATH,Grade 5,63,63.5,94,59,64.4,89,60,81.7,95
610104,ONAHAN,Network 1,MATH,Grade 6,63,36.5,34,59,37.3,6,63,69.8,81
610104,ONAHAN,Network 1,MATH,Grade 7,57,64.9,92,60,83.3,96,56,91.1,99
610104,ONAHAN,Network 1,MATH,Grade 8,66,59.1,63,61,68.9,74,58,70.7,87
610104,ONAHAN,Network 1,MATH,Grades 3-8 Combined,366,55.5,74,365,59.7,61,364,69,86
610104,ONAHAN,Network 1,READING,Grade 3,58,74.1,98,62,62.9,54,68,51.5,34
610104,ONAHAN,Network 1,READING,Grade 4,59,59.3,73,64,56.3,57,59,64.4,69
610104,ONAHAN,Network 1,READING,Grade 5,63,49.2,41,59,57.6,76,60,56.7,28
610104,ONAHAN,Network 1,READING,Grade 6,63,60.3,92,59,69.5,84,63,81,99
610104,ONAHAN,Network 1,READING,Grade 7,57,64.9,99,60,66.7,88,56,89.3,99
610104,ONAHAN,Network 1,READING,Grade 8,66,59.1,86,61,63.9,45,58,60.3,59
610104,ONAHAN,Network 1,READING,Grades 3-8 Combined,366,60.9,92,365,62.7,70,364,66.8,76
610105,ORIOLE PARK,Network 1,MATH,Grade 3,52,51.9,84,63,92.1,99,84,86.9,99
610105,ORIOLE PARK,Network 1,MATH,Grade 4,73,84.9,99,59,52.5,61,68,48.5,18
610105,ORIOLE PARK,Network 1,MATH,Grade 5,69,63.8,93,76,61.8,64,59,72.9,93
610105,ORIOLE PARK,Network 1,MATH,Grade 6,53,32.1,51,74,40.5,7,80,50,21
610105,ORIOLE PARK,Network 1,MATH,Grade 7,64,84.4,99,57,57.9,75,74,87.8,99
610105,ORIOLE PARK,Network 1,MATH,Grade 8,57,86,99,66,78.8,88,59,74.6,91
610105,ORIOLE PARK,Network 1,MATH,Grades 3-8 Combined,368,68.8,96,395,63.5,73,424,70.3,85
610105,ORIOLE PARK,Network 1,READING,Grade 3,52,42.3,50,63,65.1,58,84,61.9,82
610105,ORIOLE PARK,Network 1,READING,Grade 4,73,64.4,99,59,72.9,92,68,52.9,55
610105,ORIOLE PARK,Network 1,READING,Grade 5,71,67.6,98,77,67.5,87,59,62.7,87
610105,ORIOLE PARK,Network 1,READING,Grade 6,60,58.3,74,74,55.4,32,80,62.5,48
610105,ORIOLE PARK,Network 1,READING,Grade 7,64,73.4,99,57,66.7,73,74,82.4,94
610105,ORIOLE PARK,Network 1,READING,Grade 8,57,77.2,99,66,62.1,45,59,67.8,66
610105,ORIOLE PARK,Network 1,READING,Grades 3-8 Combined,377,64.5,97,396,64.6,66,424,65.1,76
610106,PICCOLO,AUSL,MATH,Grade 3,39,25.6,5,50,46,36,44,79.5,98
610106,PICCOLO,AUSL,MATH,Grade 4,40,35,10,50,60,87,46,54.3,61
610106,PICCOLO,AUSL,MATH,Grade 5,36,33.3,1,55,58.2,76,47,46.8,30
610106,PICCOLO,AUSL,MATH,Grade 6,46,34.8,3,42,73.8,99,49,77.6,91
610106,PICCOLO,AUSL,MATH,Grade 7,36,25,1,52,69.2,87,38,73.7,96
610106,PICCOLO,AUSL,MATH,Grade 8,36,16.7,1,36,77.8,99,57,54.4,59
610106,PICCOLO,AUSL,MATH,Grades 3-8 Combined,233,28.8,2,285,63.2,88,281,63.7,80
610106,PICCOLO,AUSL,READING,Grade 3,39,30.8,2,50,46,46,44,68.2,98
610106,PICCOLO,AUSL,READING,Grade 4,40,32.5,1,50,66,99,47,48.9,36
610106,PICCOLO,AUSL,READING,Grade 5,37,37.8,7,55,47.3,74,47,48.9,34
610106,PICCOLO,AUSL,READING,Grade 6,46,65.2,76,43,72.1,96,49,57.1,65
610106,PICCOLO,AUSL,READING,Grade 7,36,55.6,40,51,52.9,71,38,52.6,75
610106,PICCOLO,AUSL,READING,Grade 8,35,71.4,83,36,77.8,99,56,73.2,94
610106,PICCOLO,AUSL,READING,Grades 3-8 Combined,233,48.9,15,285,58.9,90,281,58.7,76
610107,OTIS,Network 6,MATH,Grade 3,36,63.9,83,29,58.6,91,29,69,97
610107,OTIS,Network 6,MATH,Grade 4,55,45.5,30,43,48.8,19,34,38.2,8
610107,OTIS,Network 6,MATH,Grade 5,49,63.3,85,52,40.4,38,46,39.1,18
610107,OTIS,Network 6,MATH,Grade 6,46,78.3,79,45,53.3,58,43,67.4,75
610107,OTIS,Network 6,MATH,Grade 7,48,45.8,35,38,55.3,29,40,40,16
610107,OTIS,Network 6,MATH,Grade 8,60,60,44,50,72,85,43,44.2,45
610107,OTIS,Network 6,MATH,Grades 3-8 Combined,294,58.8,60,257,54.5,55,235,48.9,43
610107,OTIS,Network 6,READING,Grade 3,36,38.9,32,29,72.4,99,29,62.1,97
610107,OTIS,Network 6,READING,Grade 4,55,43.6,32,43,39.5,29,34,44.1,4
610107,OTIS,Network 6,READING,Grade 5,49,77.6,90,52,59.6,85,48,66.7,89
610107,OTIS,Network 6,READING,Grade 6,46,71.7,89,45,46.7,50,43,51.2,56
610107,OTIS,Network 6,READING,Grade 7,48,56.3,70,38,47.4,44,40,47.5,36
610107,OTIS,Network 6,READING,Grade 8,60,56.7,71,50,78,91,43,55.8,61
610107,OTIS,Network 6,READING,Grades 3-8 Combined,294,57.8,73,257,57.2,78,237,54.9,62
610108,OTOOLE,Network 11,MATH,Grade 3,35,42.9,31,43,62.8,78,40,67.5,94
610108,OTOOLE,Network 11,MATH,Grade 4,41,43.9,7,36,44.4,13,49,18.4,1
610108,OTOOLE,Network 11,MATH,Grade 5,42,42.9,27,33,45.5,35,34,32.4,1
610108,OTOOLE,Network 11,MATH,Grade 6,42,61.9,71,42,61.9,66,38,50,78
610108,OTOOLE,Network 11,MATH,Grade 7,47,51.1,15,42,59.5,73,34,55.9,57
610108,OTOOLE,Network 11,MATH,Grade 8,49,71.4,93,43,86,99,39,71.8,86
610108,OTOOLE,Network 11,MATH,Grades 3-8 Combined,256,53.1,42,239,61.1,77,234,48.3,35
610108,OTOOLE,Network 11,READING,Grade 3,35,57.1,22,43,67.4,98,40,70,99
610108,OTOOLE,Network 11,READING,Grade 4,41,31.7,3,36,47.2,48,49,49,22
610108,OTOOLE,Network 11,READING,Grade 5,43,67.4,58,33,54.5,88,34,47.1,1
610108,OTOOLE,Network 11,READING,Grade 6,42,52.4,31,40,50,33,36,44.4,59
610108,OTOOLE,Network 11,READING,Grade 7,47,59.6,62,42,57.1,84,34,50,52
610108,OTOOLE,Network 11,READING,Grade 8,49,59.2,80,43,34.9,25,39,69.2,97
610108,OTOOLE,Network 11,READING,Grades 3-8 Combined,257,54.9,38,237,51.9,70,232,55.2,79
610109,OWEN,Network 10,MATH,Grade 3,28,89.3,99,28,82.1,97,30,73.3,94
610109,OWEN,Network 10,MATH,Grade 4,29,20.7,4,29,13.8,4,28,32.1,13
610109,OWEN,Network 10,MATH,Grade 5,28,35.7,18,29,48.3,36,28,35.7,11
610109,OWEN,Network 10,MATH,Grade 6,27,44.4,38,27,77.8,95,28,67.9,73
610109,OWEN,Network 10,MATH,Grade 7,27,51.9,54,28,35.7,48,27,55.6,45
610109,OWEN,Network 10,MATH,Grade 8,22,63.6,33,26,53.8,42,26,53.8,41
610109,OWEN,Network 10,MATH,Grades 3-8 Combined,161,50.3,52,167,51.5,58,167,53.3,47
610109,OWEN,Network 10,READING,Grade 3,28,64.3,94,28,78.6,99,30,66.7,50
610109,OWEN,Network 10,READING,Grade 4,29,34.5,7,29,51.7,69,28,42.9,18
610109,OWEN,Network 10,READING,Grade 5,28,57.1,83,29,82.8,99,28,82.1,97
610109,OWEN,Network 10,READING,Grade 6,27,55.6,80,27,74.1,99,28,67.9,65
610109,OWEN,Network 10,READING,Grade 7,27,74.1,98,28,46.4,56,27,55.6,29
610109,OWEN,Network 10,READING,Grade 8,22,68.2,98,26,38.5,7,26,57.7,48
